trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6203,False,"{'a': 0.001, 'e': 0.0020253758311798604}",20,6,23.66482166566074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6204,False,"{'a': 0.001, 'e': 0.0020233514676991173}",25,19,9.75706179241778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6205,False,"{'a': 0.001, 'e': 0.002021329127570012}",25,20,9.76562750242546,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6206,False,"{'a': 0.001, 'e': 0.0020193088087702015}",20,16,8.42487209177035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6207,False,"{'a': 0.001, 'e': 0.0020172905092793675}",30,16,23.667305911219234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6208,False,"{'a': 0.001, 'e': 0.0020152742270792127}",35,12,39.711324251992856,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6209,False,"{'a': 0.001, 'e': 0.0020132599601534514}",20,12,14.28221100214878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6210,False,"{'a': 0.001, 'e': 0.0020112477064878178}",20,16,5.8647571519364075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6211,False,"{'a': 0.001, 'e': 0.0020092374640700602}",20,10,20.017539517695063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6212,False,"{'a': 0.001, 'e': 0.0020072292308899323}",30,14,31.287231348271952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6213,False,"{'a': 0.001, 'e': 0.0020052230049392044}",20,14,9.98766062720015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6214,False,"{'a': 0.001, 'e': 0.0020032187842116468}",35,25,19.552997343652578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6215,False,"{'a': 0.001, 'e': 0.00200121656670304}",25,9,27.716265401759316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6216,False,"{'a': 0.001, 'e': 0.0019992163504111687}",20,14,13.133834227096843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6217,False,"{'a': 0.001, 'e': 0.0019972181333358127}",20,0,20.110107810559654,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
6218,False,"{'a': 0.001, 'e': 0.0019952219134787563}",20,8,25.24347396651875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6219,False,"{'a': 0.001, 'e': 0.0019932276888437817}",25,18,14.931616127014124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6220,False,"{'a': 0.001, 'e': 0.0019912354574366602}",20,13,15.49063913101544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6221,False,"{'a': 0.001, 'e': 0.0019892452172651635}",25,2,40.242526492822385,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6222,False,"{'a': 0.001, 'e': 0.0019872569663390485}",20,2,26.391043875637187,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6223,False,"{'a': 0.001, 'e': 0.0019852707026700653}",20,14,13.883037480307484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6224,False,"{'a': 0.001, 'e': 0.0019832864242719517}",20,12,16.365719197657533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6225,False,"{'a': 0.001, 'e': 0.001981304129160426}",20,2,24.4244142800559,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6226,False,"{'a': 0.001, 'e': 0.001979323815353195}",20,14,8.082689317997374,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6227,False,"{'a': 0.001, 'e': 0.0019773454808699456}",30,11,33.29891385092867,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6228,False,"{'a': 0.001, 'e': 0.00197536912373234}",20,3,29.25567513305315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6229,False,"{'a': 0.001, 'e': 0.001973394741964025}",20,0,34.13134417652564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6230,False,"{'a': 0.001, 'e': 0.0019714223335906144}",25,11,25.079300459727694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6231,False,"{'a': 0.001, 'e': 0.0019694518966397014}",25,10,25.09502639100777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6232,False,"{'a': 0.001, 'e': 0.0019674834291408512}",25,12,23.787297416905414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6233,False,"{'a': 0.001, 'e': 0.0019655169291255925}",25,13,24.674442598376277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6234,False,"{'a': 0.001, 'e': 0.0019635523946274266}",30,8,44.99289257186204,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6235,False,"{'a': 0.001, 'e': 0.0019615898236818204}",25,13,18.00586240878303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6236,False,"{'a': 0.001, 'e': 0.0019596292143262}",20,0,26.020609436963177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6237,False,"{'a': 0.001, 'e': 0.0019576705645999587}",25,11,25.81229469905511,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6238,False,"{'a': 0.001, 'e': 0.001955713872544444}",20,10,18.337143136577943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6239,False,"{'a': 0.001, 'e': 0.001953759136202964}",20,2,23.34012963799742,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6240,False,"{'a': 0.001, 'e': 0.001951806353620785}",20,5,26.134654484987102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6241,False,"{'a': 0.001, 'e': 0.0019498555228451206}",20,2,32.3512940602277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6242,False,"{'a': 0.001, 'e': 0.0019479066419251416}",20,12,15.937798141840116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6243,False,"{'a': 0.001, 'e': 0.0019459597089119686}",25,11,26.06803855796585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6244,False,"{'a': 0.001, 'e': 0.0019440147218586648}",25,14,21.587710595409757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6245,False,"{'a': 0.001, 'e': 0.0019420716788202466}",30,19,17.02770341268077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6246,False,"{'a': 0.001, 'e': 0.0019401305778536675}",20,11,16.980636622908705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6247,False,"{'a': 0.001, 'e': 0.0019381914170178277}",25,18,10.008493039101118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6248,False,"{'a': 0.001, 'e': 0.0019362541943735683}",25,20,8.076600944394862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6249,False,"{'a': 0.001, 'e': 0.001934318907983663}",25,16,16.383026684676594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6250,False,"{'a': 0.001, 'e': 0.0019323855559128268}",25,18,12.45898346055584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6251,False,"{'a': 0.001, 'e': 0.0019304541362277093}",20,3,30.213707707233823,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6252,False,"{'a': 0.001, 'e': 0.001928524646996887}",20,12,13.506247365528342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6253,False,"{'a': 0.001, 'e': 0.0019265970862908743}",25,10,29.39331941513274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6254,False,"{'a': 0.001, 'e': 0.0019246714521821066}",30,12,30.89782679285015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6255,False,"{'a': 0.001, 'e': 0.0019227477427449515}",20,14,11.18920438597967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6256,False,"{'a': 0.001, 'e': 0.0019208259560557013}",20,13,10.642120095438386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6257,False,"{'a': 0.001, 'e': 0.0019189060901925654}",25,15,17.33185461416371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6258,False,"{'a': 0.001, 'e': 0.0019169881432356795}",25,11,23.315827138274788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6259,False,"{'a': 0.001, 'e': 0.0019150721132670983}",25,15,18.73895918558667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6260,False,"{'a': 0.001, 'e': 0.0019131579983707883}",25,15,18.76258472075631,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6261,False,"{'a': 0.001, 'e': 0.0019112457966326377}",30,12,31.26269415687529,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6262,False,"{'a': 0.001, 'e': 0.0019093355061404415}",20,15,10.358565327777562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6263,False,"{'a': 0.001, 'e': 0.0019074271249839103}",20,15,8.1672869979297,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6264,False,"{'a': 0.001, 'e': 0.001905520651254665}",20,6,28.321218964135205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6265,False,"{'a': 0.001, 'e': 0.001903616083046228}",20,14,12.131249009891905,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6266,False,"{'a': 0.001, 'e': 0.0019017134184540325}",20,10,15.76059249928817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6267,False,"{'a': 0.001, 'e': 0.0018998126555754159}",20,14,9.895571270221218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6268,False,"{'a': 0.001, 'e': 0.001897913792509611}",30,11,35.95037570220182,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6269,False,"{'a': 0.001, 'e': 0.001896016827357759}",35,23,23.33052015776429,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6270,False,"{'a': 0.001, 'e': 0.0018941217582228904}",25,17,15.26518756998302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6271,False,"{'a': 0.001, 'e': 0.001892228583209938}",35,0,48.645659235212285,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",1
6272,False,"{'a': 0.001, 'e': 0.001890337300425728}",20,16,6.102998916665921,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6273,False,"{'a': 0.001, 'e': 0.0018884479079789745}",20,9,23.907661481095737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6274,False,"{'a': 0.001, 'e': 0.0018865604039802878}",25,15,20.1360108655629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6275,False,"{'a': 0.001, 'e': 0.0018846747865421609}",25,11,27.43908374495928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6276,False,"{'a': 0.001, 'e': 0.0018827910537789773}",25,14,21.379315398257667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6277,False,"{'a': 0.001, 'e': 0.0018809092038070063}",25,18,11.226698140043464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6278,False,"{'a': 0.001, 'e': 0.001879029234744394}",20,11,18.907125232771286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6279,False,"{'a': 0.001, 'e': 0.001877151144711173}",30,8,37.89287561623603,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6280,False,"{'a': 0.001, 'e': 0.001875274931829255}",35,9,47.39645767342569,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6281,False,"{'a': 0.001, 'e': 0.0018734005942224233}",30,2,39.500201999788295,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
6282,False,"{'a': 0.001, 'e': 0.0018715281300163437}",20,0,28.138368593463905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6283,False,"{'a': 0.001, 'e': 0.0018696575373385483}",20,16,7.549942830874016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6284,False,"{'a': 0.001, 'e': 0.001867788814318446}",20,15,8.489311820076324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6285,False,"{'a': 0.001, 'e': 0.0018659219590873154}",35,21,26.81163193255147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6286,False,"{'a': 0.001, 'e': 0.0018640569697782978}",20,13,16.27764552704495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6287,False,"{'a': 0.001, 'e': 0.0018621938445264052}",20,14,13.389826522810745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6288,False,"{'a': 0.001, 'e': 0.001860332581468514}",20,3,33.57309029597781,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6289,False,"{'a': 0.001, 'e': 0.0018584731787433578}",20,11,18.992850136516513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6290,False,"{'a': 0.001, 'e': 0.0018566156344915368}",25,17,16.684810265703312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6291,False,"{'a': 0.001, 'e': 0.0018547599468555032}",20,14,8.40344620100276,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6292,False,"{'a': 0.001, 'e': 0.001852906113979571}",30,16,22.54695005033536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6293,False,"{'a': 0.001, 'e': 0.001851054134009909}",25,15,21.499189387854635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6294,False,"{'a': 0.001, 'e': 0.0018492040050945336}",30,16,25.104927617166652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6295,False,"{'a': 0.001, 'e': 0.0018473557253833174}",20,11,15.989731395703688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6296,False,"{'a': 0.001, 'e': 0.0018455092930279823}",25,7,30.64381715387959,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6297,False,"{'a': 0.001, 'e': 0.001843664706182092}",25,16,17.182452537464698,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6298,False,"{'a': 0.001, 'e': 0.0018418219630010634}",35,24,23.32809509633717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6299,False,"{'a': 0.001, 'e': 0.0018399810616421496}",20,12,15.820852056289034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6300,False,"{'a': 0.001, 'e': 0.0018381420002644509}",20,6,28.91287252444292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6301,False,"{'a': 0.001, 'e': 0.0018363047770289071}",25,13,20.840337572498935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6302,False,"{'a': 0.001, 'e': 0.0018344693900982918}",25,20,11.313631519954342,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6303,False,"{'a': 0.001, 'e': 0.0018326358376372196}",25,11,27.54091411423871,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6304,False,"{'a': 0.001, 'e': 0.001830804117812139}",20,10,19.38250243699824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6305,False,"{'a': 0.001, 'e': 0.0018289742287913276}",25,17,11.928123345942685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6306,False,"{'a': 0.001, 'e': 0.001827146168744899}",20,6,22.516732212147822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6307,False,"{'a': 0.001, 'e': 0.0018253199358447894}",30,12,34.42364790299251,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6308,False,"{'a': 0.001, 'e': 0.001823495528264768}",25,16,16.317593723859108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6309,False,"{'a': 0.001, 'e': 0.0018216729441804284}",30,16,26.825680389871707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6310,False,"{'a': 0.001, 'e': 0.001819852181769183}",25,13,22.718485263616483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6311,False,"{'a': 0.001, 'e': 0.0018180332392102713}",30,15,28.186035426558774,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6312,False,"{'a': 0.001, 'e': 0.001816216114684752}",20,2,30.46059693077733,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6313,False,"{'a': 0.001, 'e': 0.0018144008063754968}",20,6,24.029990649803995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6314,False,"{'a': 0.001, 'e': 0.001812587312467201}",25,12,23.61885338590202,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6315,False,"{'a': 0.001, 'e': 0.001810775631146367}",20,14,8.560667861048913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6316,False,"{'a': 0.001, 'e': 0.0018089657606013153}",25,3,34.666576005564046,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6317,False,"{'a': 0.001, 'e': 0.0018071576990221763}",20,14,11.797180457525958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6318,False,"{'a': 0.001, 'e': 0.0018053514446008854}",20,13,10.881162663994827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6319,False,"{'a': 0.001, 'e': 0.0018035469955311894}",30,13,32.06635793840931,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6320,False,"{'a': 0.001, 'e': 0.0018017443500086409}",20,0,28.35744346645636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6321,False,"{'a': 0.001, 'e': 0.0017999435062305911}",20,10,20.180723362104555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6322,False,"{'a': 0.001, 'e': 0.001798144462396199}",25,14,20.619728068975185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6323,False,"{'a': 0.001, 'e': 0.0017963472167064176}",20,6,26.413615009945254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6324,False,"{'a': 0.001, 'e': 0.0017945517673640026}",20,9,19.715404212079687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6325,False,"{'a': 0.001, 'e': 0.001792758112573506}",25,7,32.588665758278935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6326,False,"{'a': 0.001, 'e': 0.0017909662505412698}",20,10,18.699823519759946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6327,False,"{'a': 0.001, 'e': 0.0017891761794754334}",25,15,18.18730540458098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6328,False,"{'a': 0.001, 'e': 0.0017873878975859273}",35,21,29.45601651497893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6329,False,"{'a': 0.001, 'e': 0.001785601403084466}",20,16,7.613516407168557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6330,False,"{'a': 0.001, 'e': 0.0017838166941845583}",20,9,16.31363521711529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6331,False,"{'a': 0.001, 'e': 0.0017820337691014916}",20,16,7.8657782253640205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6332,False,"{'a': 0.001, 'e': 0.0017802526260523427}",20,9,16.37063464030467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6333,False,"{'a': 0.001, 'e': 0.0017784732632559698}",20,12,14.125406613560324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6334,False,"{'a': 0.001, 'e': 0.0017766956789330068}",30,8,36.706954903651194,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6335,False,"{'a': 0.001, 'e': 0.0017749198713058708}",20,13,14.295745143643803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6336,False,"{'a': 0.001, 'e': 0.0017731458385987554}",25,10,32.587278995460714,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6337,False,"{'a': 0.001, 'e': 0.001771373579037625}",25,18,12.950507765700202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6338,False,"{'a': 0.001, 'e': 0.0017696030908502228}",30,17,23.477794399182386,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6339,False,"{'a': 0.001, 'e': 0.0017678343722660572}",20,8,20.98612094904062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6340,False,"{'a': 0.001, 'e': 0.0017660674215164113}",25,16,14.91071794141986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6341,False,"{'a': 0.001, 'e': 0.0017643022368343355}",25,14,20.849111839309984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6342,False,"{'a': 0.001, 'e': 0.001762538816454642}",30,3,42.120791432654514,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
6343,False,"{'a': 0.001, 'e': 0.0017607771586139122}",25,0,34.18155663838579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6344,False,"{'a': 0.001, 'e': 0.001759017261550489}",20,2,28.607926784295167,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6345,False,"{'a': 0.001, 'e': 0.0017572591235044724}",20,11,16.20496610802809,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6346,False,"{'a': 0.001, 'e': 0.0017555027427177273}",25,13,20.926843180572618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6347,False,"{'a': 0.001, 'e': 0.0017537481174338698}",25,4,33.234079973670084,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
6348,False,"{'a': 0.001, 'e': 0.0017519952458982758}",20,8,22.063018415802787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6349,False,"{'a': 0.001, 'e': 0.0017502441263580752}",20,10,16.992748040478716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6350,False,"{'a': 0.001, 'e': 0.0017484947570621451}",20,6,25.925231113562816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6351,False,"{'a': 0.001, 'e': 0.0017467471362611182}",25,15,21.37737151280168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6352,False,"{'a': 0.001, 'e': 0.0017450012622073742}",30,14,30.18681825210034,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6353,False,"{'a': 0.001, 'e': 0.0017432571331550365}",30,19,19.441222074753927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6354,False,"{'a': 0.001, 'e': 0.0017415147473599788}",25,2,34.668322518958895,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6355,False,"{'a': 0.001, 'e': 0.001739774103079812}",20,7,22.458342006641548,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6356,False,"{'a': 0.001, 'e': 0.0017380351985738934}",20,12,14.464570891169611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6357,False,"{'a': 0.001, 'e': 0.0017362980321033196}",25,15,16.89985067420124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6358,False,"{'a': 0.001, 'e': 0.001734562601930921}",20,8,23.117747358693084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6359,False,"{'a': 0.001, 'e': 0.001732828906321269}",35,19,26.782491596525375,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6360,False,"{'a': 0.001, 'e': 0.0017310969435406693}",20,14,10.038181459895991,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6361,False,"{'a': 0.001, 'e': 0.0017293667118571557}",20,8,20.75385585361493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6362,False,"{'a': 0.001, 'e': 0.0017276382095404996}",20,11,16.64121291950622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6363,False,"{'a': 0.001, 'e': 0.0017259114348621956}",20,8,22.143954310020607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6364,False,"{'a': 0.001, 'e': 0.0017241863860954702}",20,13,13.061984059972321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6365,False,"{'a': 0.001, 'e': 0.0017224630615152762}",25,14,22.293834381410335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6366,False,"{'a': 0.001, 'e': 0.0017207414593982857}",20,6,25.64018656809886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6367,False,"{'a': 0.001, 'e': 0.001719021578022898}",25,15,19.0760088079214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6368,False,"{'a': 0.001, 'e': 0.001717303415669233}",30,6,36.94671809316966,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
6369,False,"{'a': 0.001, 'e': 0.0017155869706191255}",20,14,12.27395915538321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6370,False,"{'a': 0.001, 'e': 0.0017138722411561328}",30,10,40.317390001004526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6371,False,"{'a': 0.001, 'e': 0.0017121592255655228}",25,12,20.074890327525058,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6372,False,"{'a': 0.001, 'e': 0.001710447922134281}",30,7,35.28854971076975,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6373,False,"{'a': 0.001, 'e': 0.0017087383291511053}",25,8,34.007955932699375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6374,False,"{'a': 0.001, 'e': 0.0017070304449063997}",20,1,29.842912537709648,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6375,False,"{'a': 0.001, 'e': 0.0017053242676922811}",20,16,6.389681731254305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6376,False,"{'a': 0.001, 'e': 0.001703619795802574}",20,10,14.69534841043219,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6377,False,"{'a': 0.001, 'e': 0.0017019170275328031}",35,18,32.608577873770926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6378,False,"{'a': 0.001, 'e': 0.001700215961180203}",20,0,28.68869401414285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6379,False,"{'a': 0.001, 'e': 0.0016985165950437044}",35,21,24.627708195576517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6380,False,"{'a': 0.001, 'e': 0.0016968189274239422}",25,18,14.563054806502606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6381,False,"{'a': 0.001, 'e': 0.0016951229566232505}",20,7,21.711533152673695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6382,False,"{'a': 0.001, 'e': 0.0016934286809456552}",25,10,30.07258436017611,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6383,False,"{'a': 0.001, 'e': 0.0016917360986968817}",25,20,10.508084910524001,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
